local_15min,232,547,1766,1879,3734,4147,4830,6148,6264,6888,8273,8368,8555,8622,8862,9085,9341,9818,avg
2018-04-01 11:00:00-05,0.39,1.258,0.7759999999999999,0.8809999999999999,0.272,1.959,2.267,0.407,0.151,0.35,2.629,1.6540000000000001,0.289,1.82,0.447,0.211,1.3369999999999995,1.535,1.0351666666666666
2018-04-01 11:15:00-05,0.318,1.547,1.226,0.6890000000000001,0.305,1.989,0.409,0.444,0.205,0.3720000000000001,2.22,1.534,0.304,0.15,0.578,0.173,1.912,1.156,0.8628333333333333
2018-04-01 11:30:00-05,0.611,1.841,0.573,0.6409999999999999,0.334,1.379,0.413,0.639,0.096,0.4720000000000002,2.446,2.523,0.387,0.267,0.394,0.224,1.3490000000000002,1.21,0.8777222222222222
2018-04-01 11:45:00-05,0.238,2.553,2.425,0.6629999999999999,0.403,1.412,0.5219999999999999,0.459,0.223,0.371,2.579,2.08,0.303,0.099,0.403,0.16,1.65,1.008,0.9750555555555555
2018-04-01 12:00:00-05,0.238,5.271,1.405,1.298,0.489,1.354,0.441,0.508,0.07400000000000001,0.30100000000000016,1.97,2.129,0.333,0.306,0.412,0.224,1.233,0.422,1.0226666666666668
2018-04-01 12:15:00-05,0.381,2.556,1.844,1.439,0.475,1.3569999999999998,0.54,0.7240000000000001,0.226,0.4969999999999999,2.217,1.749,0.329,0.101,0.7120000000000001,0.746,1.153,0.36,0.967
2018-04-01 12:30:00-05,0.742,1.682,0.669,0.7040000000000001,0.415,1.5090000000000001,0.4559999999999999,0.77,0.093,0.5,2.388,2.331,0.335,0.261,0.611,0.17600000000000002,2.8480000000000003,0.417,0.9392777777777778
2018-04-01 12:45:00-05,0.263,6.502999999999999,0.494,0.675,0.271,1.5059999999999998,0.3160000000000001,0.532,0.222,0.3709999999999999,2.503,1.6580000000000001,0.243,0.136,0.338,0.224,1.883,0.421,1.0310555555555554
2018-04-01 13:00:00-05,0.239,2.6100000000000003,0.971,0.7190000000000001,0.307,1.5390000000000001,0.33799999999999963,1.164,0.141,0.34199999999999986,1.584,1.614,0.153,0.243,3.135,0.161,1.018,0.39,0.9259999999999999
2018-04-01 13:15:00-05,0.237,2.339,0.583,1.64,0.355,1.515,0.456,1.589,0.078,0.4879999999999998,2.084,1.955,0.13699999999999998,0.091,3.387,0.226,1.287,0.364,1.0450555555555556
2018-04-01 13:30:00-05,0.65,5.147,0.513,0.7610000000000001,0.301,1.371,0.47,1.408,0.198,0.5430000000000001,2.0540000000000003,2.3480000000000003,0.134,0.151,2.584,0.203,1.8840000000000003,0.361,1.1711666666666667
2018-04-01 13:45:00-05,0.442,3.61,0.434,1.27,0.312,1.421,0.5679999999999998,1.056,0.112,0.355,1.284,3.069,0.207,0.078,0.374,0.18600000000000005,1.4180000000000001,0.359,0.9197222222222222
2018-04-01 14:00:00-05,0.295,2.5900000000000003,2.386,0.8220000000000003,0.395,1.4900000000000002,0.4589999999999999,0.885,0.138,0.31999999999999984,1.126,1.431,0.227,0.194,1.666,0.227,1.4880000000000002,0.366,0.9169444444444443
2018-04-01 14:15:00-05,0.235,2.7289999999999996,0.512,0.7469999999999998,0.394,1.51,0.331,0.991,0.174,0.442,1.3530000000000002,0.8220000000000001,0.132,0.078,3.444,0.161,1.2280000000000002,0.909,0.8995555555555556
2018-04-01 14:30:00-05,0.5479999999999999,2.234,0.584,0.6869999999999998,0.297,1.5859999999999999,0.4800000000000002,1.188,0.083,0.6000000000000001,1.005,0.5210000000000001,0.132,0.194,2.8080000000000003,0.769,0.9699999999999998,1.38,0.8925555555555555
2018-04-01 14:45:00-05,0.322,2.647,0.732,0.6809999999999999,0.279,1.3109999999999995,0.44000000000000017,1.204,0.201,0.4089999999999998,1.207,0.4970000000000003,0.131,0.078,0.5479999999999999,0.199,0.7740000000000009,0.471,0.6739444444444445
2018-04-01 15:00:00-05,0.396,2.6460000000000004,1.086,0.7939999999999996,0.293,1.3630000000000002,0.54,1.07,0.125,0.464,0.8740000000000001,0.542,0.194,0.28600000000000003,0.413,0.192,0.9089999999999998,0.282,0.6927222222222221
