local_15min,232,547,1766,1879,3734,4147,4830,5652,6148,6264,8273,8555,8622,9085,9341,avg
2018-01-02 01:45:00-06,0.477,0.8039999999999999,0.299,1.165,0.7609999999999999,1.384,0.519,0.298,0.665,0.069,1.394,0.384,0.998,0.8759999999999999,0.494,0.7057999999999999
2018-01-02 02:00:00-06,0.31,0.7609999999999999,0.34600000000000003,0.614,0.974,1.398,0.585,0.187,0.578,0.136,1.426,0.407,0.933,0.633,0.62,0.6605333333333333
2018-01-02 02:15:00-06,0.481,0.792,0.272,0.392,1.055,1.3670000000000002,0.589,0.181,0.591,0.069,1.047,0.383,1.006,0.191,0.7440000000000001,0.6106666666666667
2018-01-02 02:30:00-06,0.545,0.797,0.3670000000000001,0.44,0.575,1.5060000000000002,0.652,0.217,0.7709999999999999,0.12,1.4240000000000002,0.306,0.927,0.462,0.4950000000000001,0.6402666666666667
2018-01-02 02:45:00-06,0.501,0.7509999999999999,0.284,0.511,0.326,1.388,0.527,0.345,0.416,0.087,1.38,0.31,1.01,0.976,0.852,0.6442666666666665
2018-01-02 03:00:00-06,0.257,0.797,0.458,0.391,0.324,1.554,0.534,0.301,0.476,0.079,1.291,0.382,0.92,0.279,0.831,0.5915999999999999
2018-01-02 03:15:00-06,0.345,0.8,0.29600000000000004,0.47,0.343,1.6070000000000002,0.5379999999999999,0.324,0.804,0.158,1.506,0.39,1.003,0.263,0.652,0.6332666666666668
2018-01-02 03:30:00-06,0.789,0.7520000000000001,0.355,1.063,0.438,1.6019999999999999,0.514,0.294,0.526,0.117,1.382,0.37,0.919,0.797,0.627,0.7030000000000001
2018-01-02 03:45:00-06,0.536,0.7829999999999999,0.275,0.9159999999999999,0.413,1.4950000000000003,0.682,0.34600000000000003,0.516,0.08900000000000001,0.959,0.311,1.018,0.83,1.009,0.6785333333333334
2018-01-02 04:00:00-06,0.255,0.807,0.363,0.507,0.317,1.473,0.591,0.28800000000000003,0.642,0.069,1.513,0.31,1.055,0.306,0.633,0.6085999999999998
2018-01-02 04:15:00-06,0.253,0.736,0.29,0.4340000000000001,0.316,1.4869999999999999,0.43700000000000006,0.219,0.677,0.132,1.403,0.282,1.238,0.179,0.591,0.5782666666666666
