local_15min,547,1766,1879,2931,3734,4147,4830,6148,6264,8273,8862,9341,9818,avg
2018-06-01 18:30:00-05,1.2990000000000002,1.143,1.0799999999999998,0.998,0.833,0.6960000000000002,0.481,0.59,0.206,7.565,0.046,1.2240000000000002,4.182,1.5648461538461542
2018-06-01 18:45:00-05,1.266,0.555,0.7240000000000001,0.992,2.707,0.995,0.49,0.387,0.151,6.314,0.076,1.209,4.47,1.5643076923076922
2018-06-01 19:00:00-05,1.2060000000000002,0.561,2.608,1.0659999999999998,3.02,1.4579999999999995,0.49200000000000005,0.317,0.223,6.773,0.16399999999999998,1.3410000000000002,4.584,1.8317692307692313
2018-06-01 19:15:00-05,1.247,0.425,3.401,0.92,3.016,1.156,0.498,0.57,0.195,6.707000000000002,0.163,1.4080000000000001,4.079,1.8296153846153849
2018-06-01 19:30:00-05,1.22,0.42,3.142,1.002,2.49,0.645,0.496,0.469,0.14800000000000002,5.972,0.069,0.993,4.522,1.6606153846153846
2018-06-01 19:45:00-05,2.9119999999999995,0.49,3.173,1.129,0.653,0.7789999999999999,0.5720000000000001,0.35200000000000004,0.21,3.971,0.046,1.153,4.6560000000000015,1.5458461538461539
2018-06-01 20:00:00-05,2.688,0.551,2.089,1.224,3.885,0.635,0.444,0.555,0.15,2.373,0.046,1.182,4.488,1.5623076923076924
2018-06-01 20:15:00-05,1.916,0.72,0.8420000000000001,1.163,3.983,0.794,0.47100000000000003,0.462,0.227,3.3160000000000003,0.126,0.981,3.187,1.3990769230769229
2018-06-01 20:30:00-05,2.009,0.657,0.975,0.895,4.027,0.907,0.585,0.411,0.187,3.492,0.162,0.7669999999999999,4.494,1.5052307692307692
2018-06-01 20:45:00-05,1.964,0.71,1.1449999999999998,0.972,4.06,0.6819999999999999,0.5499999999999999,0.479,0.149,2.332,0.093,0.956,2.563,1.2811538461538459
2018-06-01 21:00:00-05,1.939,0.5670000000000001,1.065,0.821,4.043,0.672,0.4,0.579,0.215,2.693,0.11,1.26,2.482,1.2958461538461539
2018-06-01 21:15:00-05,1.919,0.636,2.758,0.7290000000000001,3.949,0.838,0.439,0.318,0.151,3.4130000000000003,0.478,0.9990000000000001,3.748,1.5673076923076923
2018-06-01 21:30:00-05,1.892,0.5579999999999999,4.8210000000000015,0.6659999999999999,3.898,1.3050000000000002,0.4900000000000001,0.52,0.231,4.127,0.821,1.242,2.276,1.7574615384615389
2018-06-01 21:45:00-05,1.855,0.515,4.422,0.642,3.869,1.272,0.48700000000000004,0.487,0.18,5.058,1.005,0.992,1.746,1.733076923076923
2018-06-01 22:00:00-05,1.9980000000000002,0.5770000000000001,3.889,0.893,3.867,1.02,0.48100000000000004,0.349,0.149,4.629,0.809,0.961,2.504,1.7020000000000002
2018-06-01 22:15:00-05,2.044,0.6829999999999999,1.143,0.847,3.865,0.852,0.47600000000000003,0.532,0.215,3.788,0.555,0.905,2.411,1.408923076923077
2018-06-01 22:30:00-05,2.018,0.725,0.965,0.831,3.961,0.8009999999999999,0.502,0.4370000000000001,0.149,7.492000000000001,0.299,0.7290000000000001,0.495,1.4926153846153847
2018-06-01 22:45:00-05,2.018,0.496,1.0659999999999998,0.848,3.305,0.742,0.4950000000000001,0.403,0.231,4.7410000000000005,0.28600000000000003,1.381,2.201,1.4009999999999998
2018-06-01 23:00:00-05,1.9809999999999999,0.527,2.84,0.8420000000000001,2.917,0.6869999999999999,0.419,0.531,0.184,5.136,0.213,1.7619999999999998,0.491,1.4253846153846155
2018-06-01 23:15:00-05,2.141,0.476,2.7230000000000003,0.8009999999999999,2.721,0.705,0.447,0.743,0.149,3.922,0.179,1.6509999999999998,0.563,1.3246923076923076
2018-06-01 23:30:00-05,2.13,0.401,2.735,0.7120000000000001,2.8560000000000003,0.83,0.502,0.487,0.21,3.979,0.098,1.16,0.5920000000000001,1.284
