local_15min,232,547,1766,1879,3734,4147,4830,6148,6264,6888,8273,8555,8862,9085,9341,9818,avg
2018-05-01 10:30:00-05,3.0410000000000004,1.807,0.629,0.6729999999999999,0.57,1.9480000000000002,2.358,1.256,0.335,0.5339999999999998,1.178,0.225,0.419,0.264,1.633,1.036,1.119125
2018-05-01 10:45:00-05,3.4960000000000004,2.405,0.522,0.7449999999999999,0.429,1.9909999999999999,2.662,0.956,1.569,0.5179999999999999,0.897,0.185,0.4320000000000001,0.287,1.02,0.973,1.1929375
2018-05-01 11:00:00-05,1.025,1.759,0.52,0.7709999999999999,0.276,1.805,1.833,1.012,1.197,2.5939999999999994,1.039,0.198,0.438,0.163,1.394,0.6729999999999999,1.0435624999999997
2018-05-01 11:15:00-05,0.725,1.7640000000000002,0.494,0.79,0.271,1.788,2.4019999999999997,0.675,1.06,1.8130000000000008,0.936,0.12,0.321,0.225,1.937,0.638,0.9974375000000001
2018-05-01 11:30:00-05,0.613,2.22,0.636,0.6970000000000001,0.249,1.6239999999999997,2.097,0.669,2.633,0.5919999999999996,0.8740000000000001,0.136,0.334,0.319,1.4680000000000009,0.7040000000000001,0.9915625
2018-05-01 11:45:00-05,0.693,2.361,0.54,0.69,0.246,1.7040000000000002,1.229,0.787,3.352,0.6969999999999996,0.944,0.574,0.289,0.173,1.2080000000000002,0.652,1.0086875
2018-05-01 12:00:00-05,0.615,1.6269999999999998,0.4970000000000001,0.6800000000000002,0.243,1.6699999999999997,0.5089999999999999,0.76,2.174,1.206,1.073,0.284,0.574,0.183,0.7480000000000002,0.7,0.8464375000000001
2018-05-01 12:15:00-05,0.634,1.743,0.5,0.7730000000000001,0.202,2.2110000000000003,0.488,0.7170000000000001,0.208,0.5069999999999997,0.984,2.385,3.615,0.322,0.7189999999999994,0.6809999999999999,1.0430625
2018-05-01 12:30:00-05,0.528,1.8430000000000002,0.5,0.982,0.29,3.215,0.5109999999999999,0.638,0.179,0.5579999999999999,0.989,1.301,2.931,0.204,1.1179999999999994,0.5760000000000001,1.0226875
2018-05-01 12:45:00-05,0.556,2.157,0.5920000000000001,1.1829999999999998,0.373,3.6830000000000003,0.4909999999999999,0.8690000000000001,0.281,1.095,0.927,0.29600000000000004,1.577,0.162,0.975,0.569,0.986625
2018-05-01 13:00:00-05,0.7859999999999999,2.36,0.588,1.098,0.405,2.75,0.5670000000000001,0.856,0.17600000000000002,0.3850000000000002,0.926,0.138,1.531,0.303,1.0979999999999999,0.9,0.9291875
2018-05-01 13:15:00-05,3.0380000000000003,2.047,0.493,1.0750000000000002,0.369,2.5200000000000005,0.40500000000000025,0.57,0.25,0.3619999999999997,0.93,0.136,2.883,0.238,0.7240000000000002,1.695,1.1084375
2018-05-01 13:30:00-05,1.199,2.0380000000000003,0.46,2.0250000000000004,0.368,3.407,0.5309999999999999,0.603,0.273,0.7939999999999996,0.987,0.13,1.146,0.163,0.3880000000000008,1.136,0.978
2018-05-01 13:45:00-05,0.441,1.7519999999999998,1.269,0.7329999999999999,0.247,3.781,0.516,0.642,0.264,0.6269999999999998,0.965,0.189,0.422,0.27,0.4569999999999999,1.204,0.8611875
2018-05-01 14:00:00-05,0.7170000000000001,2.404,1.043,2.591,0.326,3.751,0.6180000000000001,0.563,0.316,0.3759999999999999,1.095,0.249,0.339,0.263,0.7720000000000002,1.276,1.0436875
2018-05-01 14:15:00-05,0.902,2.97,0.912,0.838,0.858,2.259,0.628,0.499,0.277,0.385,1.122,0.165,0.199,0.162,0.8229999999999995,0.684,0.8551875
2018-05-01 14:30:00-05,0.62,2.26,0.853,0.413,1.032,1.932,0.7070000000000001,1.484,0.293,0.40300000000000025,1.219,0.15,2.943,0.245,0.484,0.5539999999999999,0.9745
2018-05-01 14:45:00-05,0.514,2.696,0.471,0.5310000000000001,0.182,2.331,0.5319999999999998,1.135,0.423,0.52,1.5659999999999998,0.15,3.347,0.274,0.33999999999999986,0.552,0.97275
2018-05-01 15:00:00-05,0.564,2.241,0.504,2.25,0.25,1.906,0.4529999999999999,0.882,0.279,0.4099999999999997,1.136,0.17800000000000002,3.245,0.163,0.5099999999999998,0.5760000000000001,0.9716874999999999
2018-05-01 15:15:00-05,0.79,0.6990000000000001,0.514,4.309,0.29100000000000004,1.818,0.4790000000000001,0.8190000000000001,0.233,0.354,1.254,0.243,1.347,0.24,0.645,0.617,0.9157500000000001
2018-05-01 15:30:00-05,0.617,0.9279999999999999,0.574,4.012,0.285,1.911,0.502,0.979,0.3,0.385,1.079,0.7190000000000001,1.41,0.262,0.4400000000000001,0.606,0.9380625
2018-05-01 15:45:00-05,0.603,0.95,0.495,3.8080000000000003,0.289,2.3720000000000003,0.5539999999999999,0.622,0.228,0.7250000000000001,1.056,0.773,3.05,0.162,0.3869999999999999,0.5539999999999999,1.03925
2018-05-01 16:00:00-05,0.516,1.304,0.336,1.991,0.209,2.142,0.636,0.5489999999999999,0.295,0.5680000000000001,1.404,0.147,2.387,0.254,0.532,0.5529999999999999,0.8639375
2018-05-01 16:15:00-05,0.6609999999999999,1.6429999999999998,0.5589999999999999,4.2410000000000005,0.242,1.922,7.135999999999999,0.738,0.244,0.315,1.82,0.38,0.579,0.228,0.512,0.5539999999999999,1.360875
2018-05-01 16:30:00-05,0.263,1.766,0.7490000000000001,4.321000000000001,0.268,2.097,7.497999999999999,0.79,1.497,0.5660000000000001,1.941,0.289,0.8759999999999999,0.16,0.4149999999999999,0.5539999999999999,1.503125
